filename,width,height,class,xmin,ymin,xmax,ymax
aughard_hat_workers1038.png,416,416,head,358.0781,114.15892,416.0,200.15892
aughard_hat_workers1038.png,416,416,head,313.0781,136.15892,358.0781,181.15892
aughard_hat_workers1038.png,416,416,head,201.07811,165.15892,228.07811,198.15892
aughard_hat_workers1038.png,416,416,head,157.0781,154.15892,186.07811,193.15892
aughard_hat_workers1038.png,416,416,head,103.078094,146.15892,138.0781,191.15892
aughard_hat_workers1038.png,416,416,head,47.078094,146.15892,95.078094,200.15892
aughard_hat_workers1038.png,416,416,head,83.078094,147.15892,103.078094,185.15892
aughard_hat_workers1038.png,416,416,head,239.07811,28.158924,264.07812,62.158924
aughard_hat_workers1038.png,416,416,head,358.0781,28.158924,416.0,114.15892
aughard_hat_workers1038.png,416,416,head,313.0781,48.158924,358.0781,93.15892
aughard_hat_workers1038.png,416,416,head,201.07811,31.158924,228.07811,64.15892
aughard_hat_workers1038.png,416,416,head,157.0781,36.158924,186.07811,75.15892
aughard_hat_workers1038.png,416,416,head,103.078094,38.158924,138.0781,83.15892
aughard_hat_workers1038.png,416,416,head,47.078094,28.158924,95.078094,82.15892
aughard_hat_workers1038.png,416,416,head,83.078094,43.158924,103.078094,81.15892
aughard_hat_workers104.png,416,416,head,38.0,133.0,92.0,190.0
aughard_hat_workers104.png,416,416,head,223.0,139.0,265.0,188.0
aughard_hat_workers104.png,416,416,head,358.0,155.0,397.0,201.0
aughard_hat_workers104.png,416,416,head,107.0,138.0,146.0,187.0
aughard_hat_workers104.png,416,416,head,12.0,130.0,48.0,179.0
aughard_hat_workers1047.png,416,416,head,21.05131,144.98358,72.51472,204.84918
aughard_hat_workers1047.png,416,416,head,94.57046,161.78796,123.97812,194.34645
aughard_hat_workers1047.png,416,416,head,171.24043,133.43057,199.59781,167.03934
aughard_hat_workers1047.png,416,416,head,266.8153,139.73222,298.32352,179.64261
aughard_hat_workers1047.png,416,416,head,362.3902,136.5814,398.09952,180.69289
aughard_hat_workers1059.png,416,416,head,58.187714,115.45941,105.43336,165.5855
aughard_hat_workers1059.png,416,416,head,195.28659,139.59727,243.77484,194.56648
aughard_hat_workers1059.png,416,416,head,117.82189,133.02795,154.08777,168.57373
aughard_hat_workers1059.png,416,416,head,187.44177,136.118,209.8729,163.58987
aughard_hat_workers1059.png,416,416,head,108.90664,125.4511,132.08333,155.82886
aughard_hat_workers1066.png,416,416,head,210.11122,164.3333,236.79112,194.01228
aughard_hat_workers1066.png,416,416,head,262.87106,164.76503,283.67276,193.3643
aughard_hat_workers1066.png,416,416,head,166.27672,179.8327,185.30293,201.858
aughard_hat_workers1066.png,416,416,head,115.772194,174.86638,138.32533,201.01842
aughard_hat_workers1066.png,416,416,head,278.70618,167.02028,306.12985,198.04283
aughard_hat_workers1066.png,416,416,head,70.61806,181.39255,85.68552,210.85555
aughard_hat_workers1089.png,416,416,head,166.1704,178.53267,184.59866,198.16692
aughard_hat_workers1089.png,416,416,head,313.36023,190.59859,340.25156,223.51976
aughard_hat_workers1091.png,416,415,head,223.74826,180.70367,249.74826,211.70367
aughard_hat_workers1091.png,416,415,head,130.74826,166.70367,159.74826,200.70367
aughard_hat_workers1091.png,416,415,head,51.74826,140.70367,95.74826,184.70367
aughard_hat_workers1091.png,416,415,head,156.74826,178.70367,179.74826,206.70367
aughard_hat_workers1091.png,416,415,head,84.74826,173.70367,111.74826,203.70367
aughard_hat_workers1091.png,416,415,head,289.74826,185.70367,310.74826,212.70367
aughard_hat_workers1091.png,416,415,head,264.74826,217.70367,279.74826,231.70367
aughard_hat_workers1091.png,416,415,head,222.74826,58.703674,249.74826,75.703674
aughard_hat_workers1091.png,416,415,head,130.74826,58.703674,160.74826,89.703674
aughard_hat_workers1091.png,416,415,head,51.74826,70.703674,95.74826,114.703674
aughard_hat_workers1091.png,416,415,head,156.74826,58.703674,180.74826,77.703674
aughard_hat_workers1091.png,416,415,head,84.74826,58.703674,112.74826,82.703674
aughard_hat_workers1091.png,416,415,head,289.74826,58.703674,311.74826,70.703674
aughard_hat_workers1092.png,416,415,head,123.26416,169.75404,137.13004,187.21475
aughard_hat_workers1092.png,416,415,head,240.86723,176.94374,256.27374,197.99931
aughard_hat_workers1092.png,416,415,head,212.1084,181.05215,227.00137,201.08061
aughard_hat_workers1092.png,416,415,head,101.69507,165.13208,117.61511,185.16055
aughard_hat_workers1092.png,416,415,head,183.34958,172.83534,202.8645,195.94511
aughard_hat_workers1092.png,416,415,head,150.99591,178.99796,163.3211,193.37737
aughard_hat_workers1092.png,416,415,head,302.4933,185.16055,308.14233,191.32317
aughard_hat_workers1092.png,416,415,head,257.30084,184.13345,261.9228,190.80962
aughard_hat_workers1092.png,416,415,head,266.0312,187.7283,270.65314,192.86382
aughard_hat_workers1092.png,416,415,head,270.65314,185.16055,275.27512,191.83672
aughard_hat_workers1099.png,416,416,head,245.0,127.0,293.0,189.0
aughard_hat_workers1099.png,416,416,head,299.0,145.0,328.0,185.0
aughard_hat_workers1099.png,416,416,head,190.0,121.0,235.0,176.0
aughard_hat_workers1099.png,416,416,head,54.0,118.0,112.0,176.0
aughard_hat_workers1103.png,416,416,head,6.5089025,177.80576,30.508904,205.80576
aughard_hat_workers1103.png,416,416,head,100.5089,186.80576,120.5089,211.80576
aughard_hat_workers1103.png,416,416,head,57.508904,175.80576,79.5089,202.80576
aughard_hat_workers1103.png,416,416,head,138.5089,183.80576,155.5089,209.80576
aughard_hat_workers1103.png,416,416,head,180.5089,184.80576,198.5089,209.80576
aughard_hat_workers1103.png,416,416,head,213.5089,191.80576,236.5089,216.80576
aughard_hat_workers1117.png,416,416,head,378.0498,158.04642,416.0,223.76643
aughard_hat_workers1117.png,416,416,head,103.98336,179.02089,185.08466,261.52048
aughard_hat_workers1119.png,416,415,head,172.14792,32.069584,216.14792,86.06959
aughard_hat_workers1119.png,416,415,head,120.14792,42.069584,168.14792,91.06959
aughard_hat_workers1119.png,416,415,head,37.14792,16.069586,90.14792,82.06959
aughard_hat_workers1119.png,416,415,head,0.0,0.0,28.147919,66.06959
aughard_hat_workers1119.png,416,415,head,292.14792,62.069584,317.14792,96.06959
aughard_hat_workers1119.png,416,415,head,88.14792,37.069584,112.14792,73.06959
aughard_hat_workers1119.png,416,415,head,323.14792,57.069584,347.14792,86.06959
aughard_hat_workers1119.png,416,415,head,69.14792,66.06959,100.14792,98.06959
aughard_hat_workers1129.png,416,416,head,137.03906,303.70352,186.65187,356.8641
aughard_hat_workers1129.png,416,416,head,0.0,221.80653,22.03714,258.36853
aughard_hat_workers1129.png,416,416,head,188.75127,312.49396,226.00664,349.7493
aughard_hat_workers1129.png,416,416,head,23.545242,227.72137,52.60338,260.3273
aughard_hat_workers1129.png,416,416,head,123.35837,273.95203,148.9092,303.6419
aughard_hat_workers1139.png,416,416,head,156.56122,110.19907,186.56122,139.19908
aughard_hat_workers1139.png,416,416,head,188.56122,139.19908,231.56122,191.19908
aughard_hat_workers1139.png,416,416,head,246.56122,123.19907,273.56122,149.19908
aughard_hat_workers1139.png,416,416,head,313.56122,122.19907,337.56122,145.19908
aughard_hat_workers1139.png,416,416,head,333.56122,162.19908,365.56122,194.19908
aughard_hat_workers1139.png,416,416,head,383.56122,122.19907,402.56122,144.19908
aughard_hat_workers1139.png,416,416,head,352.56122,119.19907,372.56122,141.19908
aughard_hat_workers1146.png,416,415,head,90.0,159.0,115.0,189.0
aughard_hat_workers1146.png,416,415,head,248.0,154.0,272.0,182.0
aughard_hat_workers1146.png,416,415,head,168.0,161.0,189.0,185.0
aughard_hat_workers1146.png,416,415,head,344.0,154.0,363.0,178.0
aughard_hat_workers1146.png,416,415,head,302.0,163.0,319.0,182.0
aughard_hat_workers1146.png,416,415,head,280.0,175.0,293.0,194.0
aughard_hat_workers1146.png,416,415,head,208.0,159.0,227.0,182.0
aughard_hat_workers1161.png,416,416,head,252.69194,185.52022,295.72028,230.51622
aughard_hat_workers1161.png,416,416,head,282.2809,211.29701,326.0506,258.34613
aughard_hat_workers1161.png,416,416,head,238.3014,175.35022,276.76746,215.12804
aughard_hat_workers1161.png,416,416,head,157.52823,111.70671,185.47247,139.65096
aughard_hat_workers1172.png,416,416,head,311.56946,261.10867,386.39972,336.48853
aughard_hat_workers1172.png,416,416,head,56.564106,41.27414,132.9078,118.716965
aughard_hat_workers1172.png,416,416,head,105.53072,82.40631,157.66484,135.77693
aughard_hat_workers1172.png,416,416,head,297.6802,233.32053,346.37524,282.9773
aughard_hat_workers1172.png,416,416,head,139.36836,94.513794,186.4126,142.24498
aughard_hat_workers1172.png,416,416,head,212.26767,147.75345,251.47102,187.23157
aughard_hat_workers1172.png,416,416,head,260.6826,192.60051,295.07193,227.95158
aughard_hat_workers1172.png,416,416,head,289.42822,223.41557,326.1564,261.79245
aughard_hat_workers1172.png,416,416,head,346.6372,320.9506,416.0,416.0
aughard_hat_workers1177.png,416,415,head,34.7705,59.183846,76.9151,106.627846
aughard_hat_workers1177.png,416,415,head,227.00027,16.312988,268.38782,64.51403
aughard_hat_workers1177.png,416,415,head,329.59262,7.226182,373.58792,58.792046
aughard_hat_workers1177.png,416,415,head,137.88417,38.051025,186.4388,93.41917
aughard_hat_workers1177.png,416,415,head,280.9042,16.665497,309.90915,50.96984
aughard_hat_workers1177.png,416,415,head,103.98439,69.93342,125.16605,94.1433
aughard_hat_workers1186.png,416,416,head,174.94193,214.02266,186.71008,227.55603
aughard_hat_workers1186.png,416,416,head,194.35938,208.72699,210.8348,229.32126
aughard_hat_workers1186.png,416,416,head,220.24931,216.96469,232.01746,232.8517
aughard_hat_workers1186.png,416,416,head,249.66968,214.02266,266.73352,234.02852
aughard_hat_workers1186.png,416,416,head,264.9683,217.5531,274.97122,231.67488
aughard_hat_workers1186.png,416,416,head,282.0321,211.08063,295.5655,231.67488
aughard_hat_workers1186.png,416,416,head,293.21185,219.31833,299.68433,231.08647
aughard_hat_workers1186.png,416,416,head,304.3916,206.37335,322.04382,229.90967
aughard_hat_workers1186.png,416,416,head,316.15973,213.43425,327.33948,230.49806
aughard_hat_workers1186.png,416,416,head,352.64102,223.43718,364.99756,240.50099
aughard_hat_workers1186.png,416,416,head,364.40915,215.19948,376.76572,229.90967
aughard_hat_workers1186.png,416,416,head,376.76572,215.19948,397.9484,238.14737
aughard_hat_workers1186.png,416,416,head,397.9484,218.14151,407.3629,232.8517
aughard_hat_workers1186.png,416,416,head,174.94193,133.99924,186.71008,147.53261
aughard_hat_workers1186.png,416,416,head,194.35938,133.41083,211.4232,152.82828
aughard_hat_workers1186.png,416,416,head,220.24931,133.41083,232.60587,144.59056
aughard_hat_workers1186.png,416,416,head,249.08127,133.41083,266.73352,147.53261
aughard_hat_workers1186.png,416,416,head,264.37988,133.41083,274.97122,144.00217
aughard_hat_workers1186.png,416,416,head,281.4437,133.41083,295.5655,150.47464
aughard_hat_workers1186.png,416,416,head,292.62344,133.41083,299.68433,142.23694
aughard_hat_workers1186.png,416,416,head,304.3916,133.41083,322.63223,155.1819
aughard_hat_workers1186.png,416,416,head,315.57132,133.41083,327.33948,148.12102
aughard_hat_workers1186.png,416,416,head,352.0526,133.41083,364.99756,138.11809
aughard_hat_workers1186.png,416,416,head,363.82074,133.41083,376.76572,146.35579
aughard_hat_workers1186.png,416,416,head,376.76572,133.41083,398.5368,146.35579
aughard_hat_workers1186.png,416,416,head,397.9484,133.41083,407.95132,143.41376
aughard_hat_workers1202.png,416,415,head,98.0,123.0,165.0,204.0
aughard_hat_workers1202.png,416,415,head,297.0,160.0,352.0,234.0
aughard_hat_workers1202.png,416,415,head,201.0,200.0,235.0,244.0
aughard_hat_workers1202.png,416,415,head,148.0,186.0,177.0,231.0
aughard_hat_workers1202.png,416,415,head,262.0,191.0,297.0,243.0
aughard_hat_workers1202.png,416,415,head,347.0,187.0,382.0,240.0
aughard_hat_workers1202.png,416,415,head,98.0,0.0,166.0,16.0
aughard_hat_workers1203.png,416,415,head,38.02532,155.3421,68.025314,192.3421
aughard_hat_workers1208.png,416,415,head,116.80627,62.303967,199.98827,154.70796
aughard_hat_workers1208.png,416,415,head,266.8241,186.61058,348.14313,275.47488
aughard_hat_workers1208.png,416,415,head,180.14816,124.34096,253.31668,203.7972
aughard_hat_workers1208.png,416,415,head,327.51074,173.98842,407.0134,260.61716
aughard_hat_workers1208.png,416,415,head,291.9275,167.60805,349.5402,224.80157
aughard_hat_workers1208.png,416,415,head,81.54907,59.975586,142.8877,124.24848
aughard_hat_workers1208.png,416,415,head,40.423496,20.387379,115.92071,104.26823
aughard_hat_workers1208.png,416,415,head,256.76373,169.23837,309.81198,232.347
aughard_hat_workers1208.png,416,415,head,372.64175,195.08638,416.0,276.4523
aughard_hat_workers1208.png,416,415,head,216.7093,134.4474,267.19592,198.76701
aughard_hat_workers1208.png,416,415,head,148.01147,99.516914,202.59663,169.19261
aughard_hat_workers1208.png,416,415,head,171.29784,0.0,249.77588,51.637867
aughard_hat_workers1208.png,416,415,head,357.64337,57.412018,416.0,103.38091
aughard_hat_workers1208.png,416,415,head,254.24736,6.1806355,315.26007,61.32481
aughard_hat_workers1208.png,416,415,head,380.1859,78.83605,416.0,158.85115
aughard_hat_workers1208.png,416,415,head,348.74774,59.647602,406.36044,116.841125
aughard_hat_workers1208.png,416,415,head,141.67607,0.0,201.10518,8.323742
aughard_hat_workers1208.png,416,415,head,90.76996,0.0,164.8234,6.9268417
aughard_hat_workers1208.png,416,415,head,332.26013,45.768524,374.54984,87.21985
aughard_hat_workers1208.png,416,415,head,282.84436,22.94727,326.76407,73.573875
aughard_hat_workers1208.png,416,415,head,216.47523,0.0,262.16476,39.57487
aughard_hat_workers1217.png,416,416,head,313.60785,130.7513,352.376,172.93925
aughard_hat_workers1217.png,416,416,head,206.48198,178.55186,252.23595,229.67981
aughard_hat_workers1217.png,416,416,head,273.5895,132.92479,326.04846,189.29208
aughard_hat_workers1217.png,416,416,head,56.54501,234.95393,110.75041,293.5562
aughard_hat_workers1217.png,416,416,head,261.02588,167.57301,298.4669,208.43382
aughard_hat_workers1217.png,416,416,head,128.68416,205.25264,177.44249,261.3391
aughard_hat_workers1217.png,416,416,head,186.99791,189.8038,225.06981,236.66948
aughard_hat_workers1217.png,416,416,head,239.23755,179.3135,273.04718,218.4971
aughard_hat_workers1217.png,416,416,head,0.0,263.61276,23.59331,317.395
aughard_hat_workers1217.png,416,416,head,273.35477,43.59806,312.12292,85.78602
aughard_hat_workers1217.png,416,416,head,162.87447,84.13585,208.62842,135.2638
aughard_hat_workers1217.png,416,416,head,238.36804,56.6657,290.82703,113.033
aughard_hat_workers1217.png,416,416,head,18.807726,153.24777,73.01313,211.85007
aughard_hat_workers1217.png,416,416,head,212.3867,62.262844,249.82771,103.12365
aughard_hat_workers1217.png,416,416,head,90.10828,121.73079,138.86661,177.81726
aughard_hat_workers1217.png,416,416,head,145.0676,99.01918,183.1395,145.88484
aughard_hat_workers1217.png,416,416,head,190.59839,74.003334,224.408,113.18693
aughard_hat_workers1227.png,416,416,head,202.65324,335.24655,217.16484,349.75818
aughard_hat_workers1231.png,416,416,head,88.870575,141.64943,118.27594,171.80878
aughard_hat_workers1231.png,416,416,head,323.3595,146.17334,347.487,173.31674
aughard_hat_workers1231.png,416,416,head,179.34862,141.64943,200.46016,167.28488
aughard_hat_workers1235.png,416,416,head,136.73538,0.0,189.15913,6.5425177
aughard_hat_workers1235.png,416,416,head,108.36727,0.0,173.56137,30.123878
aughard_hat_workers1235.png,416,416,head,99.80454,0.0,144.93236,41.71766
aughard_hat_workers1235.png,416,416,head,0.0,14.9857855,76.986435,109.71969
aughard_hat_workers1235.png,416,416,head,69.04551,19.60183,107.96372,58.520042
aughard_hat_workers1235.png,416,416,head,0.0,59.885612,10.12687,144.15472
aughard_hat_workers1239.png,416,415,head,110.525444,201.40784,125.91616,218.08112
aughard_hat_workers1239.png,416,415,head,197.73952,201.40784,209.92384,216.15727
aughard_hat_workers1239.png,416,415,head,324.0717,205.25552,334.33215,216.79855
aughard_hat_workers1239.png,416,415,head,143.872,208.46191,151.56737,218.7224
aughard_hat_workers1239.png,416,415,head,153.4912,208.46191,161.18655,218.08112
aughard_hat_workers1239.png,416,415,head,168.24065,209.1032,176.57729,218.7224
aughard_hat_workers1239.png,416,415,head,175.936,207.82063,181.70752,217.43983
aughard_hat_workers1239.png,416,415,head,189.40288,205.8968,198.3808,217.43983
aughard_hat_workers1239.png,416,415,head,222.74944,209.1032,233.6512,221.28752
aughard_hat_workers1239.png,416,415,head,281.7472,207.17937,292.0077,219.36368
aughard_hat_workers1239.png,416,415,head,313.8112,208.46191,323.4304,218.08112
aughard_hat_workers1239.png,416,415,head,294.57278,208.46191,304.192,218.7224
aughard_hat_workers1239.png,416,415,head,266.99777,203.97296,275.97568,214.87473
aughard_hat_workers1239.png,416,415,head,239.42271,211.02704,247.75935,221.9288
aughard_hat_workers1239.png,416,415,head,246.4768,209.1032,253.53088,220.64624
aughard_hat_workers1239.png,416,415,head,85.51552,208.46191,93.210884,218.7224
aughard_hat_workers1239.png,416,415,head,75.25504,209.1032,84.874245,220.64624
aughard_hat_workers1239.png,416,415,head,125.27488,206.53809,132.32896,218.08112
aughard_hat_workers1246.png,416,416,head,192.56975,168.70668,227.87302,202.40524
aughard_hat_workers1246.png,416,416,head,389.94708,175.12546,416.0,212.03342
aughard_hat_workers1246.png,416,416,head,355.44617,177.53249,381.9236,210.42873
aughard_hat_workers1246.png,416,416,head,332.17813,171.11371,351.43445,195.98647
aughard_hat_workers1246.png,416,416,head,302.49127,182.34657,311.3171,200.80055
aughard_hat_workers1246.png,416,416,head,282.43262,176.73015,301.68893,204.81229
aughard_hat_workers1246.png,416,416,head,272.80444,175.12546,284.0373,203.2076
aughard_hat_workers1256.png,416,416,head,316.5259,108.19493,352.3782,153.73705
aughard_hat_workers1256.png,416,416,head,167.30278,138.23335,191.52731,171.17871
aughard_hat_workers1256.png,416,416,head,208.96898,117.88474,233.19351,155.67502
aughard_hat_workers1256.png,416,416,head,116.915764,139.20233,140.17131,167.30278
aughard_hat_workers1256.png,416,416,head,281.64258,138.23335,298.11526,157.61298
aughard_hat_workers1264.png,416,416,head,209.75972,178.24391,238.64949,208.24211
aughard_hat_workers1264.png,416,416,head,0.0,0.0,3.4072962,8.8678465
aughard_hat_workers1264.png,416,416,head,1.2544756,4.7491407,26.546654,31.334492
aughard_hat_workers1264.png,416,416,head,31.58905,29.281025,57.674652,56.475056
aughard_hat_workers1264.png,416,416,head,54.83734,44.92194,78.11876,69.31177
aughard_hat_workers1264.png,416,416,head,103.4205,82.66,128.10402,108.451935
aughard_hat_workers1264.png,416,416,head,129.97275,105.5506,155.44966,131.9512
aughard_hat_workers1264.png,416,416,head,160.12257,128.68039,187.97975,156.90703
aughard_hat_workers1264.png,416,416,head,176.99042,160.05934,204.2389,187.4926
aughard_hat_workers1264.png,416,416,head,206.37996,159.59273,234.05238,188.0041
aughard_hat_workers1292.png,416,415,head,17.755915,164.99794,39.755913,194.99794
aughard_hat_workers1292.png,416,415,head,163.75592,164.99794,183.75592,190.99794
aughard_hat_workers1292.png,416,415,head,95.75591,176.99794,114.75591,199.99794
aughard_hat_workers1292.png,416,415,head,132.75592,187.99794,158.75592,218.99794
aughard_hat_workers1292.png,416,415,head,17.755915,78.99795,40.755913,99.99795
aughard_hat_workers1292.png,416,415,head,163.75592,78.99795,184.75592,99.99795
aughard_hat_workers1292.png,416,415,head,94.75591,78.99795,114.75591,87.99795
aughard_hat_workers1295.png,416,416,head,254.67888,161.73601,291.55997,204.88943
aughard_hat_workers1295.png,416,416,head,305.85272,189.60336,351.9532,241.19211
aughard_hat_workers1295.png,416,416,head,187.21648,168.18286,215.07285,199.17542
aughard_hat_workers1295.png,416,416,head,142.113,158.16484,166.2438,189.352
aughard_hat_workers1295.png,416,416,head,97.59894,153.04935,120.35446,177.37296
aughard_hat_workers1295.png,416,416,head,52.886566,146.16931,77.79959,171.86636
aughard_hat_workers1297.png,416,416,head,92.08674,230.13097,157.55623,294.4906
aughard_hat_workers1297.png,416,416,head,137.731,222.74089,175.83302,260.8429
aughard_hat_workers1297.png,416,416,head,161.10954,183.9109,191.49629,214.20515
aughard_hat_workers1297.png,416,416,head,185.44878,113.01744,242.45114,168.90996
aughard_hat_workers1297.png,416,416,head,217.5361,114.26752,254.5969,150.58841
aughard_hat_workers1311.png,416,416,head,339.84656,84.57295,381.4631,132.15086
aughard_hat_workers1311.png,416,416,head,98.06662,117.98292,134.61215,157.08331
aughard_hat_workers1311.png,416,416,head,168.4996,116.057106,206.1742,156.28654
aughard_hat_workers1311.png,416,416,head,210.78714,115.737755,244.22298,153.43169
aughard_hat_workers1311.png,416,416,head,243.19072,110.15061,269.27808,143.90257
aughard_hat_workers1311.png,416,416,head,57.562958,139.49603,88.879425,175.92221
aughard_hat_workers1320.png,415,416,head,156.40599,5.147338,200.40599,57.14734
aughard_hat_workers1320.png,415,416,head,83.40598,7.147338,114.40598,51.14734
aughard_hat_workers1320.png,415,416,head,384.40598,29.147339,415.0,78.14734
aughard_hat_workers1320.png,415,416,head,327.40598,12.147338,357.40598,51.14734
aughard_hat_workers1320.png,415,416,head,265.40598,10.147338,302.40598,67.14734
aughard_hat_workers1320.png,415,416,head,218.40599,22.147339,249.40599,65.14734
aughard_hat_workers1320.png,415,416,head,142.40599,20.147339,164.40599,56.14734
aughard_hat_workers1320.png,415,416,head,119.40598,34.14734,143.40599,62.14734
aughard_hat_workers1328.png,416,416,head,21.024487,123.122955,60.387753,166.17653
aughard_hat_workers1328.png,416,416,head,0.0,109.591835,6.263262,141.5745
aughard_hat_workers1328.png,416,416,head,299.02756,93.60051,335.9306,132.96378
aughard_hat_workers1328.png,416,416,head,55.467346,99.75102,86.219894,139.11429
aughard_hat_workers1328.png,416,416,head,394.97552,134.19388,416.0,208.0
aughard_hat_workers1328.png,416,416,head,375.29388,110.82194,404.81635,140.34439
aughard_hat_workers1328.png,416,416,head,339.6209,112.05204,380.2143,164.94643
aughard_hat_workers1328.png,416,416,head,0.0,124.35306,17.33418,184.62807
aughard_hat_workers1328.png,416,416,head,187.08827,96.060715,214.15051,125.58316
aughard_hat_workers1328.png,416,416,head,323.6296,112.05204,345.77142,161.25612
aughard_hat_workers1328.png,416,416,head,21.024487,0.0,60.387753,3.8030577
aughard_hat_workers1328.png,416,416,head,0.0,0.0,6.263262,16.104078
aughard_hat_workers1328.png,416,416,head,299.02756,0.0,335.9306,32.095406
aughard_hat_workers1328.png,416,416,head,55.467346,0.0,86.219894,25.944895
aughard_hat_workers1328.png,416,416,head,375.29388,0.0,404.81635,14.873977
aughard_hat_workers1328.png,416,416,head,339.6209,0.0,380.2143,14.873977
aughard_hat_workers1328.png,416,416,head,0.0,0.0,18.564281,2.5729556
aughard_hat_workers1328.png,416,416,head,187.08827,0.112751484,214.15051,29.6352
aughard_hat_workers1328.png,416,416,head,323.6296,0.0,345.77142,13.643874
aughard_hat_workers1338.png,416,415,head,308.29395,152.80115,374.03983,230.53944
aughard_hat_workers1338.png,416,415,head,164.35391,130.30594,232.73454,217.07489
aughard_hat_workers1338.png,416,415,head,122.80566,124.812935,166.32193,185.11856
aughard_hat_workers1338.png,416,415,head,60.377834,96.17269,119.30803,167.89478
aughard_hat_workers1338.png,416,415,head,239.09044,121.159134,290.8379,184.89897
aughard_hat_workers1338.png,416,415,head,266.2518,8.112359,312.92603,39.596207
aughard_hat_workers1366.png,416,416,head,99.825294,132.91403,139.27725,178.7292
aughard_hat_workers1366.png,416,416,head,15.830822,129.0961,70.5545,197.81885
aughard_hat_workers1366.png,416,416,head,327.6285,160.91219,358.17194,195.27356
aughard_hat_workers1366.png,416,416,head,272.90482,146.91312,299.63034,183.81978
aughard_hat_workers1366.png,416,416,head,164.73012,144.36783,195.27356,181.27449
